"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3ZVT4KJY","journalArticle","2025","Li, Jiawei; Gao, Yang; Yang, Yizhe; Bai, Yu; Zhou, Xiaofeng; Li, Yinghao; Sun, Huashan; Liu, Yuhang; Si, Xingpeng; Ye, Yuhao; Wu, Yixiao; Lin, Yiguan; Xu, Bin; Ren, Bowen; Feng, Chong; Huang, Heyan","Fundamental Capabilities and Applications of Large Language Models: A Survey","ACM Comput. Surv.","","0360-0300","10.1145/3735632","https://doi.org/10.1145/3735632","Large Language Models (LLMs) have demonstrated remarkable effectiveness across various domain-specific applications. However, which fundamental capabilities most contribute to their success in different domains remains unclear. This uncertainty complicates LLM evaluation, as existing benchmark-based assessments often fail to capture their real-world performance, where the required capabilities may differ from those measured in the benchmarks. In this survey, we provide a systematic introduction to LLMs’ fundamental capabilities, encompassing their definitions, formation mechanisms, and practical applications. We further explore the relationships among these capabilities and discuss how they collectively support complex problem-solving in domain-specific applications. Building on this foundation, we review recent advances in LLM-driven applications across nine specific domains: medicine, law, computational biology, finance, social sciences and psychology, computer programming and software engineering, robots and agents, AI for disciplines, and creative work. We analyze how specific capabilities are leveraged for each domain to address unique requirements. This perspective enables us to establish connections between these capabilities and domain requirements, and to evaluate the varying importance of different capabilities across different domains. Based on these insights, we propose evaluation strategies tailored to the essential capabilities required in each domain, offering practical guidance for selecting suitable backbone LLMs in real-world applications.","2025-09","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","2","58","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Large language model; applications; fundamental capabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XBQJ4FV","journalArticle","2025","Ling, Chen; Zhao, Xujiang; Lu, Jiaying; Deng, Chengyuan; Zheng, Can; Wang, Junxiang; Chowdhury, Tanmoy; Li, Yun; Cui, Hejie; Zhang, Xuchao; Zhao, Tianjiao; Panalkar, Amit; Mehta, Dhagash; Pasquali, Stefano; Cheng, Wei; Wang, Haoyu; Liu, Yanchi; Chen, Zhengzhang; Chen, Haifeng; White, Chris; Gu, Quanquan; Pei, Jian; Yang, Carl; Zhao, Liang","Domain Specialization as the Key to Make Large Language Models Disruptive: A Comprehensive Survey","ACM Comput. Surv.","","0360-0300","10.1145/3764579","https://doi.org/10.1145/3764579","Large language models (LLMs) have significantly advanced the field of natural language processing (NLP), providing a highly useful, task-agnostic foundation for a wide range of applications. However, directly applying LLMs to solve sophisticated problems in specific domains meets many hurdles, caused by the heterogeneity of domain data, the sophistication of domain knowledge, the uniqueness of domain objectives, and the diversity of the constraints (e.g., various social norms, cultural conformity, religious beliefs, and ethical standards in the domain applications). Domain specification techniques are key to making large language models disruptive in many applications. Specifically, to solve these hurdles, there has been a notable increase in research and practices conducted in recent years on the domain specialization of LLMs. This emerging field of study, with its substantial potential for impact, necessitates a comprehensive and systematic review to summarize better and guide ongoing work in this area. In this article, we present a comprehensive survey on domain specification techniques for large language models, an emerging direction critical for large language model applications. First, we propose a systematic taxonomy that categorizes the LLM domain-specialization techniques based on the accessibility to LLMs and summarizes the framework for all the subcategories as well as their relations and differences to each other. Second, we present an extensive taxonomy of critical application domains that can benefit dramatically from specialized LLMs, discussing their practical significance and open challenges. Last, we offer our insights into the current research status and future trends in this area.","2025-09","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","","","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Large Language Models; Natural Language Processing; Domain Specialization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBP5XEIT","conferencePaper","2025","Jiang, Pengcheng; Ouyang, Siru; Jiao, Yizhu; Zhong, Ming; Tian, Runchu; Han, Jiawei","Retrieval And Structuring Augmented Generation with Large Language Models","Proceedings of the 31st ACM SIGKDD Conference on Knowledge Discovery and Data Mining V.2","979-8-4007-1454-2","","10.1145/3711896.3736557","https://doi.org/10.1145/3711896.3736557","Large Language Models (LLMs) have revolutionized natural language processing with their remarkable capabilities in text generation and reasoning. However, these models face critical challenges when deployed in real-world applications, including hallucination generation, outdated knowledge, and limited domain expertise. Retrieval And Structuring (RAS) Augmented Generation addresses these limitations by integrating dynamic information retrieval with structured knowledge representations. This survey (1) examines retrieval mechanisms including sparse, dense, and hybrid approaches for accessing external knowledge; (2) explore text structuring techniques such as taxonomy construction, hierarchical classification, and information extraction that transform unstructured text into organized representations; and (3) investigate how these structured representations integrate with LLMs through prompt-based methods, reasoning frameworks, and knowledge embedding techniques. It also identifies technical challenges in retrieval efficiency, structure quality, and knowledge integration, while highlighting research opportunities in multimodal retrieval, cross-lingual structures, and interactive systems. This comprehensive overview provides researchers and practitioners with insights into RAS methods, applications, and future directions.","2025","2025-09-10 14:11:52","2025-09-10 14:11:52","","6032–6042","","","","","","","KDD '25","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Toronto ON, Canada","","","","large language models; information retrieval; knowledge representation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NIMG9FRS","conferencePaper","2025","Yeung, Steven","A comparative study of rule-based, machine learning and large language model approaches in automated writing evaluation (AWE)","Proceedings of the 15th International Learning Analytics and Knowledge Conference","979-8-4007-0701-8","","10.1145/3706468.3706566","https://doi.org/10.1145/3706468.3706566","Automated Writing Evaluation (AWE) tools have proved beneficial to writing development. Research on AWE methods is essential for improving tool performance and further comparative studies are needed as new methods emerge. This study examines the performance of several AWE approaches, comparing rule-based and statistical methods, machine learning (ML) models, and a large language model (LLM). These three AWE methods were applied to a representative sample of academic essays from the TOEFL11 dataset to compare their assessment performance. Results show that the selected LLM, GPT-4, outperformed the other two approaches in terms of QWK and Pearson’s correlation coefficient, while the Support Vector Machine (SVM) model in the ML approach had the highest accuracy and the lowest mean absolute error. This paper provides a detailed comparison of these three approaches and discusses implications for educational practice and future research around AWE.","2025","2025-09-10 14:11:52","2025-09-10 14:11:52","","984–991","","","","","","","LAK '25","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","large language model; machine learning; generative AI; automated essay scoring; automated writing evaluation; Rule-based method","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAQK53BE","journalArticle","2025","Zhang, Qiang; Ding, Keyan; Lv, Tianwen; Wang, Xinda; Yin, Qingyu; Zhang, Yiwen; Yu, Jing; Wang, Yuhao; Li, Xiaotong; Xiang, Zhuoyi; Zhuang, Xiang; Wang, Zeyuan; Qin, Ming; Zhang, Mengyao; Zhang, Jinlu; Cui, Jiyu; Xu, Renjun; Chen, Hongyang; Fan, Xiaohui; Xing, Huabin; Chen, Huajun","Scientific Large Language Models: A Survey on Biological &amp; Chemical Domains","ACM Comput. Surv.","","0360-0300","10.1145/3715318","https://doi.org/10.1145/3715318","Large Language Models (LLMs) have emerged as a transformative power in enhancing natural language comprehension, representing a significant stride toward artificial general intelligence. The application of LLMs extends beyond conventional linguistic boundaries, encompassing specialized linguistic systems developed within various scientific disciplines. This growing interest has led to the advent of scientific LLMs, a novel subclass specifically engineered for facilitating scientific discovery. As a burgeoning area in the community of AI for Science, scientific LLMs warrant comprehensive exploration. However, a systematic and up-to-date survey introducing them is currently lacking. In this article, we endeavor to methodically delineate the concept of “scientific language,” whilst providing a thorough review of the latest advancements in scientific LLMs. Given the expansive realm of scientific disciplines, our analysis adopts a focused lens, concentrating on the biological and chemical domains. This includes an in-depth examination of LLMs for textual knowledge, small molecules, macromolecular proteins, genomic sequences, and their combinations, analyzing them in terms of model architectures, capabilities, datasets, and evaluation. Finally, we critically examine the prevailing challenges and point out promising research directions along with the advances of LLMs. By offering a comprehensive overview of technical developments in this field, this survey aspires to be an invaluable resource for researchers navigating the intricate landscape of scientific LLMs.","2025-02","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","6","57","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","large language models; genome; molecule; protein; Scientific domain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NDT6PTUE","journalArticle","2025","Kreikemeyer, Justin Noah; Jankowski, Miłosz; Wilsdorf, Pia; Uhrmacher, Adelinde M.","Using (Not-so) Large Language Models to Generate Simulation Models in a Formal DSL: A Study on Reaction Networks","ACM Trans. Model. Comput. Simul.","","1049-3301","10.1145/3733719","https://doi.org/10.1145/3733719","Formal languages are an integral part of modeling and simulation. They allow the distillation of knowledge into concise simulation models amenable to automatic execution, interpretation, and analysis. However, the arguably most humanly accessible means of expressing models is through natural language, which is not easily interpretable by computers. Here, we evaluate how a Large Language Model (LLM) might be used for formalizing natural language into simulation models. Existing studies only explored using very large LLMs, like the commercial GPT models, without fine-tuning model weights. To close this gap, we show how an open-weights, 7B-parameter Mistral model can be fine-tuned to translate natural language descriptions to reaction network models in a domain-specific language, offering a self-hostable, compute-, and memory efficient alternative. To this end, we develop a synthetic data generator to serve as the basis for fine-tuning and evaluation. Our quantitative evaluation shows that our fine-tuned Mistral model can recover the ground truth simulation model in up to (84.5% ) of cases. In addition, our small-scale user study demonstrates the model’s practical potential for one-time generation as well as interactive modeling in various domains. While promising, in its current form, the fine-tuned small LLM cannot catch up with large LLMs. We conclude that higher-quality training data are required, and expect future small and open-source LLMs to offer new opportunities.","2025-05","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","","","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","natural language processing; knowledge extraction; language model; constrained decoding; simulation model generation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8PUPMHR","conferencePaper","2023","Schneider, Florian; Dash, Sarthak; Bagchi, Sugato; Mihindukulasooriya, Nandana; Gliozzo, Alfio Massimiliano","NLFOA: Natural Language Focused Ontology Alignment","Proceedings of the 12th Knowledge Capture Conference 2023","979-8-4007-0141-2","","10.1145/3587259.3627560","https://doi.org/10.1145/3587259.3627560","For Ontology Alignment (OA), the task is to align semantically equivalent concepts and relations from different ontologies. This task plays a crucial role in many downstream tasks and applications in academia and industry. Since manually aligning ontologies is inefficient and costly, numerous approaches exist to do this automatically. However, most approaches are tailored to specific domains, are rule-based systems or based on feature engineering, and require external knowledge. The most recent advances in the field of OA rely on the widely proven effectiveness of pre-trained language models to represent the human-generated language that describes the entities in an ontology. However, these approaches additionally require sophisticated algorithms or Graph Neural Networks to exploit an ontology’s graphical structure to achieve state-of-the-art performance. In this work, we present NLFOA, or Natural Language Focused Ontology Alignment, which purely focuses on the natural language contained in ontologies to process the ontology’s semantics as well as graphical structure. An evaluation of our approach on common OA datasets shows superior results when finetuning with only a small number of training samples. Additionally, it demonstrates strong results in a zero-shot setting which could be employed in an active learning setup to reduce human labor when manually aligning ontologies significantly.","2023","2025-09-10 14:11:52","2025-09-10 14:11:52","","114–121","","","","","","","K-CAP '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Pensacola, FL, USA","","","","Ontology Alignment Sentence Transformers Zero-Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79BQIPVG","journalArticle","2025","Arazzi, Marco; Marconi Sciarroni, Monica; Nocera, Antonino; Storti, Emanuele","RAG-IoE: IoT context-aware information retrieval with Large Language Models in Industry 5.0","ACM Trans. Internet Things","","","10.1145/3762669","https://doi.org/10.1145/3762669","Human-centric design, intelligence, and seamless interconnectivity are key pillars of the Industry 5.0. A critical challenge in these scenarios is the efficient retrieval of relevant, context-aware information for workers within Internet of Everything (IoE) networks. Traditional information retrieval techniques struggle with the heterogeneous, dynamic data generated in industrial settings. To address this, we define a context-aware data model for IoE scenarios, on top of which we propose RAG-IoE, a novel Retrieval-Augmented Generation (RAG) solution to enable adaptive, scalable, and context-based information retrieval from both structured and unstructured data sources. Our approach organizes IoE data within a semantic framework, integrating hybrid retrieval methods. It combines structured search on a Knowledge Graph with unstructured data retrieval using embeddings stored in a vector database, followed by LLM-driven reasoning to refine results. This architecture enhances decision-making, reduces cognitive overload, and ensures precise guidance for industrial operators. We validate the efficiency and effectiveness of RAG-IoE using a novel dataset through both a user study and quantitative analysis, demonstrating its potential to optimize human-machine collaboration in Industry 5.0 environments.","2025-08","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","","","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Knowledge Graph; Large Language Model; IoT; Context-aware; Retrieval-Augmented Generation; Industry 5.0; IoE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSV7XYPZ","journalArticle","2025","Li, Tao; Cui, Chenhui; Huang, Rubing; Towey, Dave; Ma, Lei","Large Language Models for Automated Web-Form-Test Generation: An Empirical Study","ACM Trans. Softw. Eng. Methodol.","","1049-331X","10.1145/3735553","https://doi.org/10.1145/3735553","Testing web forms is an essential activity for ensuring the quality of web applications. It typically involves evaluating the interactions between users and forms. Automated test-case generation remains a challenge for web-form testing: Due to the complex, multi-level structure of web pages, it can be difficult to automatically capture their inherent contextual information for inclusion in the tests. Large Language Models (LLMs) have shown great potential for contextual text generation. This motivated us to explore how they could generate automated tests for web forms, making use of the contextual information within form elements. To the best of our knowledge, no comparative study examining different LLMs has yet been reported for web-form-test generation. To address this gap in the literature, we conducted a comprehensive empirical study investigating the effectiveness of 11 LLMs on 146 web forms from 30 open-source Java web applications. In addition, we propose three HTML-structure-pruning methods to extract key contextual information. The experimental results show that different LLMs can achieve different testing effectiveness, with the GPT-4, GLM-4, and Baichuan2 LLMs generating the best web-form tests. Compared with GPT-4, the other LLMs had difficulty generating appropriate tests for the web forms: Their successfully-submitted rates (SSRs) — the proportions of the LLMs-generated web-form tests that could be successfully inserted into the web forms and submitted — decreased by 9.10% to 74.15%. Our findings also show that, for all LLMs, when the designed prompts include complete and clear contextual information about the web forms, more effective web-form tests were generated. Specifically, when using Parser-Processed HTML for Task Prompt (PH-P), the SSR averaged 70.63%, higher than the 60.21% for Raw HTML for Task Prompt (RH-P) and 50.27% for LLM-Processed HTML for Task Prompt (LH-P). With RH-P, GPT-4’s SSR was 98.86%, outperforming models like LLaMa2 (7B) with 34.47% and GLM-4V with 0%. Similarly, with PH-P, GPT-4 reached an SSR of 99.54%, the highest among all models and prompt types. Finally, this paper also highlights strategies for selecting LLMs based on performance metrics, and for optimizing the prompt design to improve the quality of the web-form tests.","2025-05","2025-09-10 14:11:52","2025-09-10 14:11:52","","","","","","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Large Language Models (LLMs); Automated Web-Form Testing; Empirical Study; Java Web Applications; Web-Form-Test Generation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWI9HWRE","conferencePaper","2025","Mulayim, Ozan Baris; Fierro, Gabe; Bergés, Mario; Pritoni, Marco","Towards Zero-shot Question Answering in CPS-IoT: Large Language Models and Knowledge Graphs","Proceedings of the 2nd International Workshop on Foundation Models for Cyber-Physical Systems &amp; Internet of Things","979-8-4007-1608-9","","10.1145/3722565.3727197","https://doi.org/10.1145/3722565.3727197","Natural language provides an intuitive interface for querying data, yet its unstructured nature often makes precise retrieval of information challenging. Knowledge graphs (KGs), with their structured and relational representations, offer a powerful solution to structuring knowledge, while large language models (LLMs) are capable of interpreting user intent through language. This combination of KGs and LLMs has been explored extensively for Knowledge Graph Question Answering (KGQA), primarily for open-domain or encyclopedic knowledge. Domain-specific KGQA, instead, presents significant opportunities for Cyber-Physical Systems (CPS) and the Internet of Things (IoT), where the extraction of structured metadata is essential for automation and scalability of control and analytics applications.In this work, we evaluate and improve AutoKGQA, a domain-independent KGQA framework that utilizes LLMs to generate structured queries. Through a case study on KGs of sensor data from buildings, we assess its ability to retrieve time series identifiers, which are a requirement for extracting time series data from large sensory databases. Our results demonstrate that while AutoKGQA performs well in certain cases, its domain-agnostic approach leads to systematic failures particularly in complex queries requiring implicit knowledge. We show that domain-specific prompting significantly enhances query accuracy, allowing even smaller LLMs to perform on par with larger ones. These findings highlight the impact of domain-adapted prompting in KGQA (DA-KGQA) and suggest a path toward more efficient, scalable, and interpretable AI-driven metadata retrieval for CPS-IoT applications.","2025","2025-09-10 14:11:52","2025-09-10 14:11:52","","7–12","","","","","","","FMSys","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Irvine, CA, USA","","","","Large Language Models; Knowledge Graphs; Time series Extraction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
